id,조사연도,조사시작일자,조사종료일자,한글보통명,학명,경도,위도,개체수,시도명
008000000000012817,2015.0,2015-04-12,2015-04-12,흰배지빠귀,Turdus pallidus,128.06467800000001,36.87747200090632,1.0,충청북도
008000000000012818,2015.0,2015-04-12,2015-04-12,어치,Garrulus glandarius,128.06467800000001,36.87747200090632,1.0,충청북도
008000000000012819,2015.0,2015-04-12,2015-04-12,오목눈이,Aegithalos caudatus magnus,128.06467800000001,36.87747200090632,2.0,충청북도
008000000000012820,2015.0,2015-04-12,2015-04-12,까마귀,Corvus corone,128.06467800000001,36.87747200090632,1.0,충청북도
008000000000012821,2015.0,2015-04-12,2015-04-12,검은딱새,Saxicola torquatus,128.07938900000002,36.89469200090647,1.0,충청북도
008000000000012822,2015.0,2015-04-12,2015-04-12,꿩,Phasianus colchicus,128.07938900000002,36.89469200090647,1.0,충청북도
008000000000012823,2015.0,2015-04-12,2015-04-12,박새,Parus major,128.07938900000002,36.89469200090647,2.0,충청북도
008000000000012824,2015.0,2015-04-12,2015-04-12,까치,Pica pica,128.07938900000002,36.89469200090647,2.0,충청북도
008000000000012825,2015.0,2015-04-12,2015-04-12,직박구리,Microscelis amaurotis,128.07938900000002,36.89469200090647,2.0,충청북도
008000000000012826,2015.0,2015-04-12,2015-04-12,멧비둘기,Streptopelia orientalis,128.07938900000002,36.89469200090647,4.0,충청북도
008000000000012827,2015.0,2015-04-12,2015-04-12,쑥새,Emberiza rustica,128.07938900000002,36.89469200090647,1.0,충청북도
008000000000012828,2015.0,2015-04-12,2015-04-12,오색딱다구리,Dendrocopos major,128.07938900000002,36.89469200090647,1.0,충청북도
008000000000012829,2015.0,2015-04-12,2015-04-12,어치,Garrulus glandarius,128.07938900000002,36.89469200090647,1.0,충청북도
008000000000012830,2015.0,2015-04-12,2015-04-12,쇠딱다구리,Dendrocopos kizuki,128.07938900000002,36.89469200090647,1.0,충청북도
008000000000012831,2015.0,2015-04-12,2015-04-12,산솔새,Phylloscopus coronatus,128.07938900000002,36.89469200090647,1.0,충청북도
008000000000012832,2015.0,2015-04-12,2015-04-12,직박구리,Microscelis amaurotis,128.07938900000002,36.89469200090647,4.0,충청북도
008000000000012833,2015.0,2015-04-12,2015-04-12,흰배지빠귀,Turdus pallidus,128.07938900000002,36.89469200090647,1.0,충청북도
008000000000012834,2015.0,2015-04-12,2015-04-12,노랑턱멧새,Emberiza elegans,128.07938900000002,36.89469200090647,4.0,충청북도
008000000000012835,2015.0,2015-04-12,2015-04-12,오색딱다구리,Dendrocopos major,128.07938900000002,36.89469200090647,1.0,충청북도
008000000000012836,2015.0,2015-04-12,2015-04-12,멧비둘기,Streptopelia orientalis,128.07938900000002,36.89469200090647,3.0,충청북도
008000000000012837,2015.0,2015-04-12,2015-04-12,숲새,Urosphena squameiceps,128.07270800000003,36.8965030009065,1.0,충청북도
008000000000012838,2015.0,2015-04-12,2015-04-12,쇠딱다구리,Dendrocopos kizuki,128.07270800000003,36.8965030009065,1.0,충청북도
008000000000012839,2015.0,2015-04-12,2015-04-12,꿩,Phasianus colchicus,128.07270800000003,36.8965030009065,1.0,충청북도
008000000000012840,2015.0,2015-04-12,2015-04-12,직박구리,Microscelis amaurotis,128.07270800000003,36.8965030009065,3.0,충청북도
008000000000012841,2015.0,2015-04-12,2015-04-12,때까치,Lanius bucephalus,128.07270800000003,36.8965030009065,1.0,충청북도
008000000000012842,2015.0,2015-04-12,2015-04-12,어치,Garrulus glandarius,128.07270800000003,36.8965030009065,3.0,충청북도
008000000000012843,2015.0,2015-04-12,2015-04-12,어치,Garrulus glandarius,128.07270800000003,36.8965030009065,3.0,충청북도
008000000000012844,2015.0,2015-04-12,2015-04-12,까마귀,Corvus corone,128.07270800000003,36.8965030009065,1.0,충청북도
008000000000012845,2015.0,2015-04-12,2015-04-12,까치,Pica pica,128.07270800000003,36.8965030009065,2.0,충청북도
008000000000012846,2015.0,2015-04-12,2015-04-12,딱새,Phoenicurus auroreus,128.07270800000003,36.8965030009065,1.0,충청북도
008000000000012847,2015.0,2015-04-12,2015-04-12,참새,Passer montanus,128.07270800000003,36.8965030009065,4.0,충청북도
008000000000012848,2015.0,2015-04-12,2015-04-12,물까치,Cyanopica cyanus,128.07270800000003,36.8965030009065,5.0,충청북도
008000000000012849,2015.0,2015-04-12,2015-04-12,청딱다구리,Picus canus,128.07270800000003,36.8965030009065,1.0,충청북도
008000000000012850,2015.0,2015-04-12,2015-04-12,꿩,Phasianus colchicus,128.07270800000003,36.8965030009065,1.0,충청북도
008000000000012851,2015.0,2015-04-12,2015-04-12,직박구리,Microscelis amaurotis,128.07270800000003,36.8965030009065,2.0,충청북도
008000000000012852,2015.0,2015-04-12,2015-04-12,쇠딱다구리,Dendrocopos kizuki,128.07532800000004,36.90204200090655,1.0,충청북도
008000000000012853,2015.0,2015-04-12,2015-04-12,멧비둘기,Streptopelia orientalis,128.07532800000004,36.90204200090655,2.0,충청북도
008000000000012854,2015.0,2015-04-12,2015-04-12,노랑턱멧새,Emberiza elegans,128.07532800000004,36.90204200090655,3.0,충청북도
008000000000012855,2015.0,2015-04-12,2015-04-12,곤줄박이,Parus varius,128.07532800000004,36.90204200090655,1.0,충청북도
008000000000012856,2015.0,2015-04-12,2015-04-12,청딱다구리,Picus canus,128.07532800000004,36.90204200090655,1.0,충청북도
008000000000012857,2015.0,2015-04-12,2015-04-12,쇠딱다구리,Dendrocopos kizuki,128.07532800000004,36.90204200090655,1.0,충청북도
008000000000012858,2015.0,2015-04-12,2015-04-12,노랑할미새,Motacilla cinerea,128.07532800000004,36.90204200090655,2.0,충청북도
008000000000012859,2015.0,2015-04-12,2015-04-12,딱새,Phoenicurus auroreus,128.04778900000002,36.88941400090644,1.0,충청북도
008000000000012860,2015.0,2015-04-12,2015-04-12,직박구리,Microscelis amaurotis,128.04778900000002,36.88941400090644,4.0,충청북도
008000000000012861,2015.0,2015-04-12,2015-04-12,멧비둘기,Streptopelia orientalis,128.04778900000002,36.88941400090644,2.0,충청북도
008000000000012862,2015.0,2015-04-12,2015-04-12,어치,Garrulus glandarius,128.04778900000002,36.88941400090644,1.0,충청북도
008000000000012863,2015.0,2015-04-12,2015-04-12,쇠딱다구리,Dendrocopos kizuki,128.04778900000002,36.88941400090644,1.0,충청북도
008000000000012864,2015.0,2015-04-12,2015-04-12,물까치,Cyanopica cyanus,128.04778900000002,36.88941400090644,11.0,충청북도
008000000000012865,2015.0,2015-04-12,2015-04-12,까치,Pica pica,128.04778900000002,36.88941400090644,9.0,충청북도
008000000000012866,2015.0,2015-04-12,2015-04-12,쑥새,Emberiza rustica,128.04778900000002,36.88941400090644,6.0,충청북도
008000000000012867,2015.0,2015-04-12,2015-04-12,노랑턱멧새,Emberiza elegans,128.04778900000002,36.88941400090644,6.0,충청북도
008000000000012868,2015.0,2015-04-12,2015-04-12,유리딱새,Luscinia cyanura,128.04778900000002,36.88941400090644,1.0,충청북도
008000000000012869,2015.0,2015-04-12,2015-04-12,꿩,Phasianus colchicus,128.04778900000002,36.88941400090644,1.0,충청북도
008000000000012870,2015.0,2015-04-12,2015-04-12,멧비둘기,Streptopelia orientalis,128.04778900000002,36.88941400090644,2.0,충청북도
008000000000012871,2015.0,2015-04-12,2015-04-12,박새,Parus major,128.04778900000002,36.88941400090644,1.0,충청북도
008000000000012872,2015.0,2015-04-12,2015-04-12,직박구리,Microscelis amaurotis,128.04778900000002,36.88941400090644,3.0,충청북도
008000000000012873,2015.0,2015-04-12,2015-04-12,직박구리,Microscelis amaurotis,128.06348900000003,36.902489000906556,4.0,충청북도
008000000000012874,2015.0,2015-04-12,2015-04-12,멧비둘기,Streptopelia orientalis,128.06348900000003,36.902489000906556,3.0,충청북도
008000000000012875,2015.0,2015-04-12,2015-04-12,멧비둘기,Streptopelia orientalis,128.06348900000003,36.902489000906556,2.0,충청북도
008000000000012876,2015.0,2015-04-12,2015-04-12,곤줄박이,Parus varius,128.06348900000003,36.902489000906556,2.0,충청북도
008000000000012877,2015.0,2015-04-12,2015-04-12,노랑턱멧새,Emberiza elegans,128.06348900000003,36.902489000906556,4.0,충청북도
008000000000012878,2015.0,2015-04-12,2015-04-12,쑥새,Emberiza rustica,128.05651400000002,36.90006400090653,8.0,충청북도
008000000000012879,2015.0,2015-04-12,2015-04-12,흰배지빠귀,Turdus pallidus,128.05651400000002,36.90006400090653,1.0,충청북도
008000000000012880,2015.0,2015-04-12,2015-04-12,개똥지빠귀,Turdus eunomus,128.05651400000002,36.90006400090653,2.0,충청북도
008000000000012881,2015.0,2015-04-12,2015-04-12,때까치,Lanius bucephalus,128.05651400000002,36.90006400090653,1.0,충청북도
008000000000012882,2015.0,2015-04-12,2015-04-12,멧비둘기,Streptopelia orientalis,128.05651400000002,36.90006400090653,2.0,충청북도
008000000000012883,2015.0,2015-04-12,2015-04-12,어치,Garrulus glandarius,128.05651400000002,36.90006400090653,1.0,충청북도
008000000000012884,2015.0,2015-04-12,2015-04-12,직박구리,Microscelis amaurotis,128.05651400000002,36.90006400090653,2.0,충청북도
008000000000012885,2015.0,2015-04-12,2015-04-12,딱새,Phoenicurus auroreus,128.05651400000002,36.90006400090653,1.0,충청북도
008000000000012886,2015.0,2015-04-12,2015-04-12,노랑턱멧새,Emberiza elegans,128.05651400000002,36.90006400090653,6.0,충청북도
008000000000012887,2015.0,2015-04-27,2015-04-27,산솔새,Phylloscopus coronatus,128.30416100000008,36.919989000906526,1.0,충청북도
008000000000012888,2015.0,2015-04-27,2015-04-27,찌르레기,Sturnus cineraceus,128.30416100000008,36.919989000906526,8.0,충청북도
008000000000012889,2015.0,2015-04-27,2015-04-27,꿩,Phasianus colchicus,128.30416100000008,36.919989000906526,2.0,충청북도
008000000000012890,2015.0,2015-04-27,2015-04-27,깝작도요,Actitis hypoleucos,128.30416100000008,36.919989000906526,1.0,충청북도
008000000000012891,2015.0,2015-04-27,2015-04-27,멧비둘기,Streptopelia orientalis,128.30416100000008,36.919989000906526,12.0,충청북도
008000000000012892,2015.0,2015-04-27,2015-04-27,검은등뻐꾸기,Cuculus micropterus,128.30416100000008,36.919989000906526,1.0,충청북도
008000000000012893,2015.0,2015-04-27,2015-04-27,벙어리뻐꾸기,Cuculus saturatus,128.30416100000008,36.919989000906526,2.0,충청북도
008000000000012896,2015.0,2015-04-27,2015-04-27,파랑새,Eurystomus orientalis,128.30416100000008,36.919989000906526,2.0,충청북도
008000000000012897,2015.0,2015-04-27,2015-04-27,쇠딱다구리,Dendrocopos kizuki,128.3081500000001,36.91270800090645,2.0,충청북도
008000000000012898,2015.0,2015-04-27,2015-04-27,청딱다구리,Picus canus,128.3081500000001,36.91270800090645,2.0,충청북도
008000000000012899,2015.0,2015-04-27,2015-04-27,제비,Hirundo rustica,128.3081500000001,36.91270800090645,3.0,충청북도
008000000000012900,2015.0,2015-04-27,2015-04-27,노랑할미새,Motacilla cinerea,128.3081500000001,36.91270800090645,1.0,충청북도
008000000000012901,2015.0,2015-04-27,2015-04-27,직박구리,Microscelis amaurotis,128.3081500000001,36.91270800090645,19.0,충청북도
008000000000012902,2015.0,2015-04-27,2015-04-27,딱새,Phoenicurus auroreus,128.3081500000001,36.91270800090645,2.0,충청북도
008000000000012903,2015.0,2015-04-27,2015-04-27,호랑지빠귀,Zoothera aurea,128.3081500000001,36.91270800090645,1.0,충청북도
008000000000012904,2015.0,2015-04-27,2015-04-27,붉은머리오목눈이,Paradoxornis webbianus,128.3081500000001,36.91270800090645,8.0,충청북도
008000000000012905,2015.0,2015-04-27,2015-04-27,박새,Parus major,128.31069200000007,36.904292000906366,6.0,충청북도
008000000000012906,2015.0,2015-04-27,2015-04-27,곤줄박이,Parus varius,128.31069200000007,36.904292000906366,4.0,충청북도
008000000000012907,2015.0,2015-04-27,2015-04-27,방울새,Carduelis sinica,128.31069200000007,36.904292000906366,2.0,충청북도
008000000000012908,2015.0,2015-04-27,2015-04-27,참새,Passer montanus,128.31069200000007,36.904292000906366,19.0,충청북도
008000000000012909,2015.0,2015-04-27,2015-04-27,꾀꼬리,Oriolus chinensis,128.31069200000007,36.904292000906366,2.0,충청북도
008000000000012910,2015.0,2015-04-27,2015-04-27,어치,Garrulus glandarius,128.31069200000007,36.904292000906366,3.0,충청북도
008000000000012911,2015.0,2015-04-27,2015-04-27,물까치,Cyanopica cyanus,128.31069200000007,36.904292000906366,7.0,충청북도
008000000000012912,2015.0,2015-04-27,2015-04-27,까치,Pica pica,128.31069200000007,36.904292000906366,9.0,충청북도
008000000000012913,2015.0,2015-04-27,2015-04-27,멧새,Emberiza cioides,128.3033560000001,36.896286000906315,1.0,충청북도
008000000000012914,2015.0,2015-04-27,2015-04-27,왜가리,Ardea cinerea,128.3033560000001,36.896286000906315,1.0,충청북도
008000000000012915,2015.0,2015-04-27,2015-04-27,박새,Parus major,128.3033560000001,36.896286000906315,4.0,충청북도
008000000000012916,2015.0,2015-04-27,2015-04-27,곤줄박이,Parus varius,128.3033560000001,36.896286000906315,2.0,충청북도
008000000000012917,2015.0,2015-04-27,2015-04-27,쇠박새,Parus palustris,128.3033560000001,36.896286000906315,5.0,충청북도
008000000000012918,2015.0,2015-04-27,2015-04-27,진박새,Parus ater,128.3033560000001,36.896286000906315,6.0,충청북도
008000000000012919,2015.0,2015-04-27,2015-04-27,꿩,Phasianus colchicus,128.3033560000001,36.896286000906315,3.0,충청북도
008000000000012920,2015.0,2015-04-27,2015-04-27,제비,Hirundo rustica,128.3033560000001,36.896286000906315,4.0,충청북도
008000000000012921,2015.0,2015-04-27,2015-04-27,노랑할미새,Motacilla cinerea,128.3033560000001,36.896286000906315,2.0,충청북도
008000000000012922,2015.0,2015-04-27,2015-04-27,참새,Passer montanus,128.3033560000001,36.896286000906315,13.0,충청북도
008000000000012923,2015.0,2015-04-27,2015-04-27,파랑새,Eurystomus orientalis,128.3033560000001,36.896286000906315,1.0,충청북도
008000000000012924,2015.0,2015-04-27,2015-04-27,꾀꼬리,Oriolus chinensis,128.3088170000001,36.889661000906244,1.0,충청북도
008000000000012925,2015.0,2015-04-27,2015-04-27,직박구리,Microscelis amaurotis,128.3088170000001,36.889661000906244,4.0,충청북도
008000000000012926,2015.0,2015-04-27,2015-04-27,어치,Garrulus glandarius,128.3088170000001,36.889661000906244,4.0,충청북도
008000000000012927,2015.0,2015-04-27,2015-04-27,물까마귀,Cinclus pallasii,128.3088170000001,36.889661000906244,1.0,충청북도
008000000000012928,2015.0,2015-04-27,2015-04-27,멧새,Emberiza cioides,128.3088170000001,36.889661000906244,1.0,충청북도
008000000000012929,2015.0,2015-04-27,2015-04-27,왜가리,Ardea cinerea,128.3088170000001,36.889661000906244,2.0,충청북도
008000000000012930,2015.0,2015-04-27,2015-04-27,곤줄박이,Parus varius,128.3088170000001,36.889661000906244,2.0,충청북도
008000000000012931,2015.0,2015-04-27,2015-04-27,물까마귀,Cinclus pallasii,128.3088170000001,36.889661000906244,2.0,충청북도
008000000000012932,2015.0,2015-04-27,2015-04-27,노랑턱멧새,Emberiza elegans,128.3088170000001,36.889661000906244,3.0,충청북도
008000000000012933,2015.0,2015-04-27,2015-04-27,검은등할미새,Motacilla grandis,128.3088170000001,36.889661000906244,1.0,충청북도
008000000000012934,2015.0,2015-04-27,2015-04-27,때까치,Lanius bucephalus,128.3000780000001,36.88995800090625,1.0,충청북도
008000000000012935,2015.0,2015-04-27,2015-04-27,박새,Parus major,128.3000780000001,36.88995800090625,4.0,충청북도
008000000000012936,2015.0,2015-04-27,2015-04-27,어치,Garrulus glandarius,128.3000780000001,36.88995800090625,2.0,충청북도
008000000000012937,2015.0,2015-04-27,2015-04-27,때까치,Lanius bucephalus,128.3000780000001,36.88995800090625,1.0,충청북도
008000000000012938,2015.0,2015-04-27,2015-04-27,동고비,Sitta europaea,128.3000780000001,36.88995800090625,2.0,충청북도
008000000000012939,2015.0,2015-04-27,2015-04-27,노랑할미새,Motacilla cinerea,128.3000780000001,36.88995800090625,2.0,충청북도
008000000000012940,2015.0,2015-04-27,2015-04-27,꿩,Phasianus colchicus,128.3000780000001,36.88995800090625,3.0,충청북도
008000000000012941,2015.0,2015-04-27,2015-04-27,어치,Garrulus glandarius,128.3000780000001,36.88995800090625,2.0,충청북도
008000000000012942,2015.0,2015-04-27,2015-04-27,동고비,Sitta europaea,128.3000780000001,36.88995800090625,2.0,충청북도
008000000000012943,2015.0,2015-04-27,2015-04-27,동고비,Sitta europaea,128.3000780000001,36.88995800090625,4.0,충청북도
008000000000012944,2015.0,2015-04-28,2015-04-28,진박새,Parus ater,128.31615000000008,36.88686900090621,2.0,충청북도
008000000000012945,2015.0,2015-04-28,2015-04-28,쇠박새,Parus palustris,128.31615000000008,36.88686900090621,4.0,충청북도
008000000000012946,2015.0,2015-04-28,2015-04-28,때까치,Lanius bucephalus,128.31615000000008,36.88686900090621,2.0,충청북도
008000000000012947,2015.0,2015-04-28,2015-04-28,붉은머리오목눈이,Paradoxornis webbianus,128.31615000000008,36.88686900090621,4.0,충청북도
008000000000012948,2015.0,2015-04-28,2015-04-28,동고비,Sitta europaea,128.31615000000008,36.88686900090621,2.0,충청북도
008000000000012949,2015.0,2015-04-28,2015-04-28,노랑턱멧새,Emberiza elegans,128.31615000000008,36.88686900090621,2.0,충청북도
